inputAddr,TxTime,Fee,Address Type,
19debxcxJy8NByFq19miiLigBpRfuic6GU,2017-08-09 12:23:59,56500,P2PKH,451.37300052,451.37300052,0.0,803
1KQ54XEiE8S1SZfsFwLYAE2AAD1ZVAZ2CS,2017-08-09 13:29:51,56500,P2PKH,450.73396432,450.73396432,0.0,804
18AjXtmWtXb8fYwq4hc1YAam4bWqut4xjV,2017-08-09 14:27:31,56500,P2PKH,447.77709351,447.77709351,0.0,805
18YKGo8SehpJzmz5gZjTWkFeJzsfHWpQzu,2017-08-09 14:44:51,56500,P2PKH,447.77552851,447.77552851,0.0,806
1FKHQQ5iWxCb5iCJBb73cyGEtrfFDgPYK8,2017-08-09 14:52:35,56500,P2PKH,445.77496351,445.77496351,0.0,807
1GDkQhwGxm46Wau5TuwoRTdNTqDc4Vs5j2,2017-08-09 15:54:28,56500,P2PKH,444.82385086,444.82385086,0.0,808
1Bv3wSVJEuXWFWXy8YsRheDNGGtfSrPGKb,2017-08-09 16:13:28,56500,P2PKH,444.38328586,444.38328586,0.0,809
13tEncofnf6XNYn4mwvZfE8m4eb74szg4A,2017-08-09 16:29:57,56500,P2PKH,441.43721275,441.43721275,0.0,810
1Bbb5BVSh19ZJDFc8FGfHtBrnAVPojVzi,2017-08-09 16:48:29,56500,P2PKH,441.14156481,441.14156481,0.0,811
1L8Vr8qS8Nf7cYDxuNkejwLBZJgdf8LxgT,2017-08-09 17:38:40,56500,P2PKH,440.82839981,440.82839981,0.0,812
128851QMcXSEZWzZcFDtGgeaM2KnCm84wK,2017-08-09 17:58:43,56500,P2PKH,437.67783481,437.67783481,0.0,813
1Dz9jCJYtL4hSnwubX4vnuba51a58SFwrx,2017-08-09 18:49:47,56500,P2PKH,437.29284881,437.29284881,0.0,814
1JpoJuAYJC1dH5qVdmTw4nY85UbChKdXix,2017-08-09 18:49:47,56500,P2PKH,435.87174518,435.87174518,0.0,815
1FX3FLyMDAe8CFKrnQrt9aiu7ytZRwWE6c,2017-08-09 18:49:47,56000,P2PKH,434.72140868,434.72140868,0.0,816
1HcEpitrsw7TPqm9fudHbWwXsYZxXe624t,2017-08-09 18:49:47,56500,P2PKH,434.71084868,434.71084868,0.0,817
1HLHSRvtVUyX95J7i4rTSFdttUnsfpccd4,2017-08-09 19:04:28,56500,P2PKH,433.14288368,433.14288368,0.0,818
1rSGa7MkZmza3GTXNBXfFun5dLnEJZwDh,2017-08-09 19:20:52,56000,P2PKH,429.21891338,429.21891338,0.0,819
1HWECrngAE13xQnxJwRKby7aJvADLz3Xbo,2017-08-09 19:45:56,56500,P2PKH,429.11550863,429.11550863,0.0,820
1K49WTMi645J1ufCvKqYusUkH3M4bD6qx3,2017-08-09 20:10:21,56500,P2PKH,402.1421723,402.1421723,0.0,821
19yogJ1wL56zgSdSrAGRsANQQx2tq5UKMq,2017-08-09 20:33:58,56500,P2PKH,375.7070195,375.7070195,0.0,822
16yS7HqkWmRPh8vETTAZKv7Rnb5GamMng7,2017-08-09 20:43:30,56500,P2PKH,375.6148165,375.6148165,0.0,823
1KWg61LroqiouMUMuM5923fN13CygKsFoM,2017-08-09 21:36:50,56500,P2PKH,371.0479515,371.0479515,0.0,824
164CwVqZTvDa2X76kwDy8EoXeC1r6xms6h,2017-08-09 21:36:50,56500,P2PKH,371.04172937,371.04172937,0.0,825
133zNa2NZviKGtCuUGUHJiRzfeftEYCiwP,2017-08-09 21:50:58,56500,P2PKH,371.01245341,371.01245341,0.0,826
114dnNy7RbsapH1W5sVgt1j44Mi4QeNVMN,2017-08-09 22:08:34,56500,P2PKH,370.88108566,370.88108566,0.0,827
1D93G4nYnn4nxi5g1gB2RpV7cnq5gtSdQG,2017-08-09 22:21:35,56500,P2PKH,370.86379066,370.86379066,0.0,828
15ryTAvVgJtPSsaSXvaGekP3jcZrjXc5fK,2017-08-09 22:33:52,56000,P2PKH,370.84978581,370.84978581,0.0,829
1NWJgpYGrFP3kBjm6PzGbDC1tfbyffz58q,2017-08-09 23:10:43,56500,P2PKH,370.84429206,370.84429206,0.0,830
15fSHipLMyv2rweEf3X8dgXQRL8pa3R2fW,2017-08-09 23:27:21,56500,P2PKH,370.81757811,370.81757811,0.0,831
13RooAhmsB8J1iPiE7vWhSz9nn2S1cSA5B,2017-08-09 23:40:14,56500,P2PKH,369.27294311,369.27294311,0.0,832
1BkAzCAjiWi41zKJNUyxZFbmryvKZc6ZNp,2017-08-10 00:17:14,56500,P2PKH,369.13902831,369.13902831,0.0,833
19ibGQ4RLWbNqGU6JsajtVqm9cb49igsyk,2017-08-10 00:48:42,56500,P2PKH,369.02382444,369.02382444,0.0,834
1Lefb5ZxnwzjRVKAamvJt6CJtQfFdMthvx,2017-08-10 01:17:11,56500,P2PKH,354.21565944,354.21565944,0.0,835
1FLboocQ9jCKHMTWrJEJs4NGt8LZRNKSPR,2017-08-10 01:53:10,56500,P2PKH,352.67814444,352.67814444,0.0,836
1Q6nsGmzX9PU9HsmK5KRZABBrWa47fACwU,2017-08-10 01:53:10,56500,P2PKH,350.22067821,350.22067821,0.0,837
1RAkUgdfCUbyTEM8VNx1Ahbg2PWiimkxX,2017-08-10 03:16:54,56000,P2PKH,350.17737817,350.17737817,0.0,838
1NAPeAERXTtXMBBkyShiLbN4abT8WsoiR8,2017-08-10 08:22:03,56500,P2PKH,350.08281817,350.08281817,0.0,839
1EWz93ULrMjMEmgoHhin4meP5KL3UFWrE3,2017-08-10 08:59:46,56500,P2PKH,349.17453718,349.17453718,0.0,840
1MT2Ui65QQcGKbAWxSSddZvmUXJxUBU5G2,2017-08-10 09:25:53,56500,P2PKH,347.61370352,347.61370352,0.0,841
1ChundtiAwHGj3BAuLCWBHxxe4xqEFVrTk,2017-08-10 09:42:12,56000,P2PKH,347.61213852,347.61213852,0.0,842
1CrEXEfN761Ean1wxfusgb6mYcFrETdSPd,2017-08-10 10:16:40,56500,P2PKH,332.61157852,332.61157852,0.0,843
1Lc3BESiL8PKcbXZLMmFZK5VoGugcYX2a4,2017-08-10 10:33:44,56500,P2PKH,332.59343352,332.59343352,0.0,844
1CDMdQrrwT9JCp8KuEExGPGywN2FHUpYaz,2017-08-10 10:50:49,56500,P2PKH,262.59286852,262.59286852,0.0,845
18eYJDVFAmwrnQSShdCSRTNDzcXRxRBUm,2017-08-10 10:50:49,56000,P2PKH,261.69421745,261.69421745,0.0,846
1BFZvCiL163PjkwfFuKFntjcF1y4X7i7fg,2017-08-10 11:02:19,56500,P2PKH,260.57456145,260.57456145,0.0,847
1J52dV1BAe54yNmpdvSabzPT9c6vAJNgiB,2017-08-10 11:20:58,56500,P2PKH,260.39416735,260.39416735,0.0,848
1CoAv71rDHQVhMM9RrnEHAqPKSWXQ4z7Sg,2017-08-10 11:47:10,56000,P2PKH,255.34360235,255.34360235,0.0,849
1GuawroYZiXiveEhtBNwCp6NRBUFZbE3vz,2017-08-10 11:47:10,56000,P2PKH,255.09263835,255.09263835,0.0,850
1Q8HDvCs2yZoxpMNWjTpPTCVosY8dbbZpv,2017-08-10 11:51:47,56500,P2PKH,240.09207835,240.09207835,0.0,851
1AANTpMEruVRuyTNDVztJc8J2nqoevsu26,2017-08-10 11:59:59,56500,P2PKH,238.32451335,238.32451335,0.0,852
1DVkmraE68msqdbhi3SAVv9SL8y58yp5jZ,2017-08-10 12:12:19,56500,P2PKH,237.32394835,237.32394835,0.0,853
1BgqVowTXmBLTqSyBMori4W3Jny56XS46Q,2017-08-10 12:37:38,56500,P2PKH,236.5732332,236.5732332,0.0,854
14VmeMh26y1udD2XoSSYzFSPspfCJB4kDL,2017-08-10 12:37:38,56500,P2PKH,236.36158605,236.36158605,0.0,855
15pP33bVbuDCo1rCPT26J7aKVikaXaQdwp,2017-08-10 12:37:38,56500,P2PKH,233.23102105,233.23102105,0.0,856
1GM9cbp5KL3hdUFiegAVKvzgL93bJVQkRX,2017-08-10 12:37:38,56500,P2PKH,233.13045605,233.13045605,0.0,857
16NZiyvikBPhxAJEEkKpHLoYgvt3jhmtdS,2017-08-10 12:58:08,56500,P2PKH,232.07989105,232.07989105,0.0,858
1AUJfKDiBTYM1JPGa1y3DivuQDHj86ALS5,2017-08-10 13:06:59,56500,P2PKH,229.07932605,229.07932605,0.0,859
1DzX2CPKJZWApGkPvkT4vFUMkjhDt1CQbo,2017-08-10 13:41:40,56500,P2PKH,229.04011254,229.04011254,0.0,860
1DsDiNq1RYFHsPFmnbVVA5uUKa3RM4RPau,2017-08-10 13:41:40,56500,P2PKH,228.89004754,228.89004754,0.0,861
1C3w5ShKpYy6wZoesmjVaQLp6VVce2HLeL,2017-08-10 13:41:40,56500,P2PKH,228.13217876,228.13217876,0.0,862
1CSg74MiHeMjYbEAGZU9vCvfaz8vRfZv9F,2017-08-10 13:41:40,56500,P2PKH,227.82840166,227.82840166,0.0,863
1645w66Jh8BDs9r4e5WshhZaZE82pZpcEF,2017-08-10 13:49:13,56500,P2PKH,227.69347076,227.69347076,0.0,864
1K4SFZDSn2FC2uoF3TySEZ8QdFzLMe1F8A,2017-08-10 14:01:55,56500,P2PKH,226.64430459,226.64430459,0.0,865
1ABbvywmppGUtzefG3RA4aHXLG9YNMzTYY,2017-08-10 14:11:05,56500,P2PKH,226.49213349,226.49213349,0.0,866
1B9NcZ3CX6do1PgBkTNH739NWeESpnB1ua,2017-08-10 14:22:17,56500,P2PKH,218.83903488,218.83903488,0.0,867
18U98oDj9SmVEZ329Z2ma7BYUhZhuDebLx,2017-08-10 14:30:47,56500,P2PKH,218.76018823,218.76018823,0.0,868
12TWFDrdE7QvVuZxQAhAAMyhqmfevjxqvZ,2017-08-10 14:47:38,56500,P2PKH,217.75962323,217.75962323,0.0,869
17uC3iitZEbeUB5rqqAVKeWdAuB1Jo5VdV,2017-08-10 15:18:08,56500,P2PKH,217.36924923,217.36924923,0.0,870
16osGj1A8xpDRv99nj885QsB52rNJx4Nj4,2017-08-10 15:18:08,56500,P2PKH,217.31711122,217.31711122,0.0,871
1NWXV1o2xKSixnfUXD1durb1WNs8LuQMjk,2017-08-10 15:18:08,56500,P2PKH,217.07789354,217.07789354,0.0,872
1AbXECjoqNdW7KCvb47FbWuiHiykJh2k8W,2017-08-10 15:18:08,56500,P2PKH,217.03632854,217.03632854,0.0,873
1N6TF5THHwNS98AXRfdX3J5F8rtTD5rYun,2017-08-10 16:07:03,56500,P2PKH,217.03293654,217.03293654,0.0,874
1N8ewaL5PrQKWbRstDiTkRVB8F5X1sqDE5,2017-08-10 16:07:03,56500,P2PKH,216.97089154,216.97089154,0.0,875
1HU5iCVHWCvxbDTTW4qtCi3qxeexo5Zs7y,2017-08-10 16:07:03,56500,P2PKH,216.38663716,216.38663716,0.0,876
19rissSkxaa5qDCcCReZZ94cjXrVuMpy5U,2017-08-10 16:07:03,56500,P2PKH,215.80298007,215.80298007,0.0,877
1CydAwtKy3edZpm52ify9ZRVW9ozat383V,2017-08-10 16:19:05,56500,P2PKH,215.21932297,215.21932297,0.0,878
1FiJ9puWiWnDZDoZr5cnkshKQXitdF4gmu,2017-08-10 16:50:03,56500,P2PKH,211.99526227,211.99526227,0.0,879
1BXNWqZ7tF9aYiTvCktJNeK9ghz6sdTHfU,2017-08-10 16:50:03,56500,P2PKH,210.95396912,210.95396912,0.0,880
1Ne1yeJBzAX7rwBXwZyZ38juuatgMmodUR,2017-08-10 16:50:03,56500,P2PKH,210.90098362,210.90098362,0.0,881
13ezaJ2i6BTFjVb91CxjVvrSJtxVJRExHL,2017-08-10 16:50:03,56500,P2PKH,210.71040482,210.71040482,0.0,882
1KN3WpDPniu5wHTBR1m9exteL8ATNCGw4n,2017-08-10 17:01:36,56500,P2PKH,210.69684761,210.69684761,0.0,883
1Ac9xwEQgsLwbf1sNELB7ryoN1Bs63vdje,2017-08-10 17:01:36,56500,P2PKH,210.54909348,210.54909348,0.0,884
1CdHB8gtijchBMUPEmoxnjem597HB45i38,2017-08-10 17:14:53,56500,P2PKH,210.40133935,210.40133935,0.0,885
1DRKqZcx9vsQLQqoyxHcojbPh9RESUws72,2017-08-10 17:18:02,56000,P2PKH,210.25349894,210.25349894,0.0,886
15iiik8MqgYdTc9adf4rZbVmYbtyZEsWH4,2017-08-10 17:22:38,56500,P2PKH,208.7583313,208.7583313,0.0,887
1CqvEXy8Ti7itLnkJeh11FhgRWGMavJGTf,2017-08-10 17:30:41,56500,P2PKH,208.7287663,208.7287663,0.0,888
1FngmhJZgJprYT9Tf62EoUt6xUmXFUUpFA,2017-08-10 17:44:53,56000,P2PKH,207.99232668,207.99232668,0.0,889
1LAHa2i5EGG7VJCDSoWMFhdZoM3haHCxca,2017-08-10 17:44:53,56500,P2PKH,207.43841268,207.43841268,0.0,890
12gYti2zbnxo8GtvufdgRfJqn7XGyPonH9,2017-08-10 17:59:54,56500,P2PKH,204.49579724,204.49579724,0.0,891
1LHmfuDdDkD9iRuwiixK78nTfkNENTpr2w,2017-08-10 17:59:54,56500,P2PKH,204.40057519,204.40057519,0.0,892
1bfjtW1Z36Cj8DNYqRsU15BWEJVuwGbgN,2017-08-10 18:14:44,56500,P2PKH,204.39701544,204.39701544,0.0,893
175kGTgcWWiga5UyhRmjd2ot8mSSoVLaDn,2017-08-10 18:14:44,56500,P2PKH,204.27745044,204.27745044,0.0,894
19Lx1BKzEi5anytgF4xdC81cy78C826UtB,2017-08-10 18:14:44,56500,P2PKH,202.95001543,202.95001543,0.0,895
13bdH3Xk7vj7oir9bUUhvjrT95HLH4aGsn,2017-08-10 18:14:44,56500,P2PKH,202.87364743,202.87364743,0.0,896
14iyWUaY66fduPuEHgSkbJxytExdqykTYT,2017-08-10 18:22:06,56500,P2PKH,202.14068146,202.14068146,0.0,897
12fg1ejVGZen1oBopUpTx5sskuL5pbuuaV,2017-08-10 18:36:10,56500,P2PKH,199.09548152,199.09548152,0.0,898
19TS34vJZNffaq7fkUesJh4zDpwBnRLckw,2017-08-10 18:36:10,56500,P2PKH,194.68206511,194.68206511,0.0,899
1398ARYs58kQDYMvt83oHsHzUFjomiQdU9,2017-08-10 18:51:50,56500,P2PKH,194.16240011,194.16240011,0.0,900
18EqRDYEMtvKUKJJiMjqqn6gYixi7g7JrJ,2017-08-10 19:00:32,56000,P2PKH,192.31433511,192.31433511,0.0,901
1D794Yxoq9qv8s8uHtMV8rVRVtkfdKDzqy,2017-08-10 19:00:32,56500,P2PKH,177.31377511,177.31377511,0.0,902
1FyYCcCr91nQN3YjS7GtpnQ3gKxD4yKed8,2017-08-10 19:06:06,56500,P2PKH,175.80877691,175.80877691,0.0,903
1HadyLwPazLMKBE87oDJYXQcuYGkhmK7rZ,2017-08-10 19:38:01,56500,P2PKH,175.80621566,175.80621566,0.0,904
18LNcNaTwSuJMQK1iH6vcMJYgzRPqQm5ko,2017-08-10 19:38:01,56500,P2PKH,174.30565066,174.30565066,0.0,905
13z5Bor5sCVM8wfTFRYYmmVDhbaLXqE4yx,2017-08-10 19:38:01,56500,P2PKH,174.17637976,174.17637976,0.0,906
1NkxdRhUSGvjKBBPRX2mBKLJmeZWQ56u9x,2017-08-10 19:38:01,56500,P2PKH,174.09861048,174.09861048,0.0,907
1PZpjH9KXizptf3gJZgHi3TA1n9zF6KYK4,2017-08-10 19:53:08,56500,P2PKH,173.80051578,173.80051578,0.0,908
13JZ9UwTKd4ti5TBuVkUAW4XpXVfjcHYxK,2017-08-10 19:53:08,56500,P2PKH,173.06392438,173.06392438,0.0,909
18LLPumbQ4G7aaq7Tnu9XU1SqzVh9JoMtR,2017-08-10 19:53:08,56500,P2PKH,172.62751488,172.62751488,0.0,910
18ypMCTh9JfuoJ2VGbPEwYqvzUwRJJqTK3,2017-08-10 20:01:44,56500,P2PKH,160.70132368,160.70132368,0.0,911
1DvskZtgEW8gNQEkWAvBrVRpvTV3jkTBiX,2017-08-10 20:01:44,56500,P2PKH,159.96544725,159.96544725,0.0,912
128FLXSN9YCEofJiRfMqMekXG5TqHWwegh,2017-08-10 20:30:12,56500,P2PKH,159.94986323,159.94986323,0.0,913
1LiUB9ZuW1uF18Kj6CiUBbmJgoP3BYqgwe,2017-08-10 20:30:12,56500,P2PKH,159.21146742,159.21146742,0.0,914
133dsyoV4erqnRCSVmETuoCnmxDPQgDDqc,2017-08-10 20:30:12,56500,P2PKH,159.05929632,159.05929632,0.0,915
1BsVVuiHXB2nHxFCmLJjvHNwyB249FV1jz,2017-08-10 20:30:12,56500,P2PKH,158.32140141,158.32140141,0.0,916
1C9Ez9a35TPJpW7m79ZW6W58h3L24hJjqD,2017-08-10 20:56:01,56500,P2PKH,157.5835065,157.5835065,0.0,917
1HSKfoKWQZ34kcRiRpCD1zWn7aZHyr4e9p,2017-08-10 20:56:01,56000,P2PKH,157.57818623,157.57818623,0.0,918
13pN27z6WNfWwXv9HCvmJ3GV26RaoETh1W,2017-08-10 20:56:01,56500,P2PKH,157.28071623,157.28071623,0.0,919
1QAEqBdBmLmCPXvbZB53pQvapjmYRtED35,2017-08-10 20:56:01,56500,P2PKH,156.24565123,156.24565123,0.0,920
1PZUCDbKpmEXTjzjBmGAiFHLpGHyDs8L2K,2017-08-10 21:01:46,56500,P2PKH,156.15545256,156.15545256,0.0,921
1LLUjZhx5LAMbGYTnrufXqq4tWuQhP3RTw,2017-08-10 21:29:38,56500,P2PKH,156.06534694,156.06534694,0.0,922
12bnE9bpyMYgqCUNg95LVRe9r3ouYFjfjp,2017-08-10 21:29:38,56500,P2PKH,154.23258194,154.23258194,0.0,923
1Br3nddg4ihQkcsrPARza8JNMYkrbDSVhR,2017-08-10 21:29:38,56500,P2PKH,152.23201694,152.23201694,0.0,924
1AadFkqTxFMqQwhyaymKQ1BcPibMmzhY26,2017-08-10 21:29:38,56500,P2PKH,150.93681013,150.93681013,0.0,925
13AxgFH7iHvg8fVj1W1BVDkG2LN5t88X7R,2017-08-10 21:39:07,56500,P2PKH,147.93624513,147.93624513,0.0,926
1MKmMRYhS6SvXX8hqpHNiwWN9eHuthSAt2,2017-08-10 21:45:04,56500,P2PKH,147.02604383,147.02604383,0.0,927
1KMT716VMozQs6RDgX3CBZANqW9AxD2qDt,2017-08-10 21:59:46,56500,P2PKH,147.02338273,147.02338273,0.0,928
1EpjmbYWNkg5ELVxVgkvu8rEZRvFwMWscE,2017-08-10 21:59:46,56500,P2PKH,146.28598804,146.28598804,0.0,929
1MtBkpj5VtFjHm2cZwk2PrKKxoqTrRk2oB,2017-08-10 22:17:00,56500,P2PKH,145.54752684,145.54752684,0.0,930
1FNJLv8ymXJ5jR1cA3cfcc8HKd2suXu6qb,2017-08-10 22:17:00,56500,P2PKH,145.15730264,145.15730264,0.0,931
1NRobTVdRZDa6MQfHv6FqxhYvUxsWmwtep,2017-08-10 22:17:00,56500,P2PKH,145.02733279,145.02733279,0.0,932
1BB2Prk6EnWpve13AEgZmKmTkNdR7Xj4Gs,2017-08-10 22:21:47,56500,P2PKH,144.02676779,144.02676779,0.0,933
17yz3Cm1KLpxenP91Ea8HRGHYA1MqKYiq3,2017-08-10 22:37:32,56500,P2PKH,143.94187733,143.94187733,0.0,934
1PFb1T2NX9M5M1ba38A3pfMawaCbmDuZWv,2017-08-10 22:37:32,56500,P2PKH,143.63810023,143.63810023,0.0,935
15UknRGtkMixX56vUzG3pW2hiGqkT7Z5ud,2017-08-10 22:54:24,56500,P2PKH,143.22553523,143.22553523,0.0,936
14R5GM4jwE6eR1sY4c7ru1U92BsbWuUaaL,2017-08-10 22:54:24,56500,P2PKH,142.51007023,142.51007023,0.0,937
14dhtWERz7HpuUyTmFQUhnGuPcp8ECLwZt,2017-08-10 22:54:24,56500,P2PKH,142.47182492,142.47182492,0.0,938
136CVDarKD719TUfmcuF2J5kUvvJnRTVVK,2017-08-10 22:54:24,56500,P2PKH,142.46916382,142.46916382,0.0,939
1NLHCZMER4eEoGLy57Dp3b6kyNPWhUvAJk,2017-08-10 22:59:07,56500,P2PKH,130.46859882,130.46859882,0.0,940
13H4Xzh2SGymbErHefE6hqWSxE5XnjoVvi,2017-08-10 23:11:01,56500,P2PKH,129.68603382,129.68603382,0.0,941
1HHH8dJpcHmcDE3JnTKhDHRRmoRMbXmzoX,2017-08-10 23:21:23,56500,P2PKH,129.65864882,129.65864882,0.0,942
15iBoQuykj8kMebFR7VZV9JgrRmELHMhm1,2017-08-10 23:21:23,56500,P2PKH,128.92212247,128.92212247,0.0,943
18GUyDTThMFPQrM68QaoktxN5yQBeyBc7e,2017-08-10 23:29:41,56500,P2PKH,108.9888985,108.9888985,0.0,944
1KfLmpoDZMjP7aEaQza3TcASnfpsQZvqnb,2017-08-10 23:29:41,56000,P2PKH,108.8888335,108.8888335,0.0,945
12WhLNjMPqMmmzvPqa6URqkb5WvtysPaEy,2017-08-10 23:42:55,56500,P2PKH,108.5957235,108.5957235,0.0,946
1PM2QDfgS7XCt5PUehpk8PJDBxu8n4U6Y1,2017-08-10 23:42:55,56500,P2PKH,107.5951585,107.5951585,0.0,947
16SWZADMTHngxiXMM6ty2impmxwrGm2w83,2017-08-10 23:42:55,56500,P2PKH,107.5095935,107.5095935,0.0,948
1DeHseyJyezKmNdBk1azuSeNRJ3aaakY1N,2017-08-10 23:42:55,56500,P2PKH,106.9334946,106.9334946,0.0,949
1EaK6HKqEuS3mt2CpeQ7na3xQaTSbuRDtC,2017-08-10 23:52:13,56500,P2PKH,106.92593251,106.92593251,0.0,950
1GbPu3tpZ3yHsbc8RsnXdm8Rtpa8HvWUZU,2017-08-10 23:52:13,56500,P2PKH,103.04939096,103.04939096,0.0,951
1JS5XSzLWZT3tuFXMT2PKCG3q8z7Uy4bwz,2017-08-11 00:42:51,56000,P2PKH,102.25443146,102.25443146,0.0,952
1Hr5eB89ctC4fJ5jMrruXk3zqFgxyg8W4V,2017-08-11 00:42:51,56000,P2PKH,101.23637146,101.23637146,0.0,953
1HNm85wHdrupiZtCg3ixorGrrBccgg4JwQ,2017-08-11 00:42:51,56500,P2PKH,100.22406146,100.22406146,0.0,954
1EGqfnnbAcnnQFASKzWGQDYsJUVNMiqDJk,2017-08-11 00:42:51,56500,P2PKH,99.84959646,99.84959646,0.0,955
1HrPyBk4TEVjaRPo2SY267iFBDwvzZ9G5P,2017-08-11 00:42:51,56500,P2PKH,83.86953146,83.86953146,0.0,956
12inL884Mi9APaQjPGVx2VXDF8sXdC62PX,2017-08-11 00:42:51,56000,P2PKH,83.14223327,83.14223327,0.0,957
15bL2Vh6iUyhjCtz3GrWMg7uUFodq3YKfU,2017-08-11 00:42:51,56500,P2PKH,82.85155327,82.85155327,0.0,958
1GSr3aTSEnBVSUormkiVK5JouRJZdUqK46,2017-08-11 00:42:51,56500,P2PKH,82.75098827,82.75098827,0.0,959
1Dr3y9sY31rEMH6WZGkuirhfgQnyYtzs5H,2017-08-11 00:42:51,56500,P2PKH,82.72022827,82.72022827,0.0,960
1BedhdHfKgMux55bQAKR9uxisqhfRrRb9j,2017-08-11 00:42:51,56500,P2PKH,82.62016327,82.62016327,0.0,961
12L8gfL7jmVzhQ1XvfA6EodWNhKiPUWyAn,2017-08-11 00:42:51,56000,P2PKH,79.13629827,79.13629827,0.0,962
1PnM2fZTdgb32gMzcUvEotCXXZShGE2SVK,2017-08-11 00:42:51,56500,P2PKH,79.07823827,79.07823827,0.0,963
12rN368NuyYe9YzdeavJGGEu4CuFGbY9rm,2017-08-11 00:51:19,56500,P2PKH,78.78062217,78.78062217,0.0,964
1MHX4CuZpshMagAU8kfoL8mC62C5cRWcuy,2017-08-11 00:51:19,56000,P2PKH,77.83686717,77.83686717,0.0,965
1DwLyX6FSPqRoq3kEph7javhmTraS21XMd,2017-08-11 00:51:19,56500,P2PKH,77.32755717,77.32755717,0.0,966
1NNX39ZUkoyfUgWDuVBpE2pi3FfGquS4Ad,2017-08-11 00:51:19,56000,P2PKH,77.31221563,77.31221563,0.0,967
19aNgryShc84DQwyLgZ3nsuzWH6txZydx9,2017-08-11 00:54:27,56500,P2PKH,75.4027119,75.4027119,0.0,968
1rCJdPm1GhWJgYVQMFv8g4qKYxAKETtQa,2017-08-11 01:30:17,56500,P2PKH,75.2830972,75.2830972,0.0,969
1LQsAezwg9AwmZiKuPhTWTykdUg4vAds72,2017-08-11 01:30:17,56500,P2PKH,50.2825322,50.2825322,0.0,970
1AMWirDePg5aGhH6J9e3PGJPe1v4DnFmKD,2017-08-11 01:30:17,56500,P2PKH,50.2517722,50.2517722,0.0,971
1N8HQhBqpTGLX7oVAeQLkNVGbNPcT6Cwfc,2017-08-11 01:30:17,56500,P2PKH,50.2412072,50.2412072,0.0,972
1QHP4JGL8o3WoV9wK5ZP7A54WTfSK95FdT,2017-08-11 01:30:17,56500,P2PKH,50.08340984,50.08340984,0.0,973
1D8Xm2gfHCsb4BsyHCKLi8uVcYkqkriS3N,2017-08-11 01:30:17,56500,P2PKH,47.39093321,47.39093321,0.0,974
16biTVz98AZ7qVcNkmrNdhA9ohgNdfcipG,2017-08-11 01:30:17,56500,P2PKH,31.39086821,31.39086821,0.0,975
1NpnYZ1itUgeTCbhWDkRsydst1Rvsq9e1L,2017-08-11 01:30:17,56500,P2PKH,28.79080321,28.79080321,0.0,976
12eQhbpGeWh7WDJfrvqDEK9BqBjNtK3UYZ,2017-08-11 01:30:17,56500,P2PKH,26.50283821,26.50283821,0.0,977
1MwgWBuNQQSuQaj9mm5bXhC7z3BT4mpijc,2017-08-11 01:30:17,56500,P2PKH,21.24587321,21.24587321,0.0,978
1AanMoimXdMbo5xq75b39k44mAt7QkvXyU,2017-08-11 01:30:17,56500,P2PKH,20.91645352,20.91645352,0.0,979
12r6ZGXsTMR7VQBdxat4RrkfjU8dpmNeAc,2017-08-11 01:30:17,56500,P2PKH,20.01588852,20.01588852,0.0,980
1E4ZqzjpPCLYS7wVHQoPmc57nr56ksT2gU,2017-08-11 01:58:21,56500,P2PKH,16.26252352,16.26252352,0.0,981
1HRtwurRHvwkRDz6a85KBpbwti4aAJPiQ8,2017-08-11 01:58:21,56500,P2PKH,16.24710592,16.24710592,0.0,982
1GWyK1PavyH326TVU61gr7gdz1u3QpmTV5,2017-08-11 01:58:21,56500,P2PKH,15.51828227,15.51828227,0.0,983
1EBEjzbPjAcDpGjTFk8xKy1ZGPaPNLH8PR,2017-08-11 01:58:21,56500,P2PKH,14.06208297,14.06208297,0.0,984
14WDwx6Ss6m51fdKaKjmsXLKPdniuJDic2,2017-08-11 01:58:21,56500,P2PKH,12.08550127,12.08550127,0.0,985
1482pRLRARzWJaoRViBLEheoKq8BHm4cqM,2017-08-11 01:58:21,56500,P2PKH,11.58493627,11.58493627,0.0,986
stop at,987
15oDEnmYDzktRFYCof7BXrQrt4iYyxqQmy,2017-07-13 08:24:40,67800,P2PKH,211.4591199,211.4591199,0.0,988
139AbJhZKnCaEonG92GiqZa8rhkX68v8ej,2017-07-13 08:30:45,67800,P2PKH,209.9589419,209.9589419,0.0,989
1DQApAX25wsk4Mbv3m3cBYkp4aR5wfnjFA,2017-07-13 08:32:52,67800,P2PKH,207.6122889,207.6122889,0.0,990
17SnM4fop1ZmxmhmHt4aRk3h59npxmu4Zy,2017-07-13 08:36:53,67800,P2PKH,206.1121109,206.1121109,0.0,991
1PybMFFjmtGeodFJeHvoKM9T7miSuHFRhs,2017-07-13 08:44:55,67800,P2PKH,205.80198245,205.80198245,0.0,992
18HeaxzbcTM7Ly4mAQdmkAUgM6DDZKvCXd,2017-07-13 09:10:02,67800,P2PKH,204.06830445,204.06830445,0.0,993
1GY7S53dP9Me5sHdFECHCSqvyRJvNJj722,2017-07-13 09:30:52,67800,P2PKH,204.06662645,204.06662645,0.0,994
1KS7FRdxL3GDmqAg4P2MBeWyffywfY3ELK,2017-07-13 09:33:51,67800,P2PKH,204.03575345,204.03575345,0.0,995
